0,1,Cell_type
0.5806853582554518,0.4193146417445483,Colonocyte
0.6511627906976745,0.3488372093023256,gdT
0.8333333333333334,0.16666666666666666,SELL+ CD4 T
0.5842618384401114,0.4157381615598886,BEST2+ Goblet cell
0.6426799007444168,0.3573200992555831,TA
0.5717391304347826,0.4282608695652174,Activated CD8 T
0.5185185185185185,0.48148148148148145,TRGV4 gdT
0.6153846153846154,0.38461538461538464,Goblet cell
0.6454849498327759,0.35451505016722407,BEST4+ epithelial
0.6923076923076923,0.3076923076923077,Activated CD4 T
0.9453551912568307,0.0546448087431694,Memory B
0.5,0.5,Tuft
0.5384615384615384,0.46153846153846156,NK cell
0.9173553719008265,0.08264462809917356,Treg
0.8181818181818182,0.18181818181818182,Th1
0.5,0.5,RBC
0.8137254901960784,0.18627450980392157,Stem cells
0.7,0.3,Macrophages
0.96,0.04,Tfh
0.7424242424242424,0.25757575757575757,EC cells (TAC1+)
0.6153846153846154,0.38461538461538464,Mast cell
0.8181818181818182,0.18181818181818182,cDC2
0.975609756097561,0.024390243902439025,Naive B
0.75,0.25,Lymphoid DC
0.9565217391304348,0.043478260869565216,IgA plasma cell
0.8571428571428571,0.14285714285714285,LTi-like NCR- ILC3
0.6666666666666666,0.3333333333333333,cDC1
0.5,0.5,ILC3
0.8,0.2,LYVE1+ Macrophage
0.7916666666666666,0.20833333333333334,I cells (CCK+)
0.8571428571428571,0.14285714285714285,LZ GC cell
0.5,0.5,MMP9+ Inflammatory macrophage
